case_key,earliest_file,latest_file,earliest_count,latest_count,delta,sample_latest
2024-696357,2024-696357_20251120_005952.json,2024-696357_20251120_005952.json,5,5,0,"2923.13.A(2) | 2919.25.A | 2917.11 | 2919.22.A | {'type': '10% CASH', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2024-691582,2024-691582_20251119_124639.json,2024-691582_20251119_124639.json,6,6,0,2923.13.A(2) | 2923.16.B | 2923.15.A | 4511.19.A(1)(A) | 4511.19.A(1)(H)
2024-695561,2024-695561_20251119_225233.json,2024-695561_20251119_225233.json,5,5,0,"2911.11.A(1) | 2911.211.(A)(1) | 2903.13.A | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None} | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2024-688992,2024-688992_20251119_060333.json,2024-688992_20251119_060333.json,7,7,0,2903.11.A(2) | 2921.331.B | 2903.13.A | 2909.05.B(2) | 2909.05.B(2)
2024-691578,2024-691578_20251119_124436.json,2024-691578_20251119_124436.json,5,5,0,"2903.11.A(2) | 2903.11.A(2) | 2919.25.A | 2919.22.A | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2024-688660,2024-688660_20251119_044347.json,2024-688660_20251119_044347.json,3,3,0,"2911.12.B | 2921.13.A(03) | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2024-690108,2024-690108_20251119_085940.json,2024-690108_20251119_085940.json,6,6,0,"2925.03.A(2) | 2925.11.A | 2925.03.A(2) | 2925.11.A | {'type': 'CASH/SURETY/PROP.', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2024-689070,2024-689070_20251119_061620.json,2024-689070_20251119_061620.json,3,3,0,"2913.02.A(1) | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None} | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2024-692529,2024-692529_20251119_151511.json,2024-692529_20251119_151511.json,3,3,0,"2909.05.B(1)(A) | 2903.21.A | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-699861,2025-699861_20251120_122632.json,2025-699861_20251120_122632.json,3,3,0,"2921.331.B | 2909.06.A(1) | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-699229,2025-699229_20251120_100225.json,2025-699229_20251120_100225.json,4,4,0,"2913.31.A(3) | 2913.02.A(3) | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None} | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-702359,2025-702359_20251121_001333.json,2025-702359_20251121_001333.json,2,2,0,"2925.11.A | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-704741,2025-704741_20251121_080405.json,2025-704741_20251121_080405.json,9,9,0,2903.18.(B)(2) | 2903.18.(B)(3) | 2919.25.A | 2919.22.A | 2919.25.A
2025-701709,2025-701709_20251120_214418.json,2025-701709_20251120_214418.json,17,17,0,2903.11.A(2) | 2903.11.A(2) | 2903.11.A(2) | 2903.11.A(2) | 2903.11.A(2)
2025-698596,2025-698596_20251120_073642.json,2025-698596_20251120_073642.json,3,3,0,"2913.51.A | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None} | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-698916,2025-698916_20251120_085003.json,2025-698916_20251120_085003.json,2,2,0,"2925.11.A | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-705807,2025-705807_20251121_121303.json,2025-705807_20251121_121303.json,3,3,0,"2919.25.A | {'type': 'CASH/SURETY/PROP.', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None} | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-702061,2025-702061_20251120_231944.json,2025-702061_20251120_231944.json,3,3,0,"2921.331.B | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None} | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-703871,2025-703871_20251121_045316.json,2025-703871_20251121_045316.json,7,7,0,2923.13.A(2) | 2923.13.A(3) | 2923.16.B | 2923.16.D(1) | 4511.19.A(1)(A)
2025-698817,2025-698817_20251120_082419.json,2025-698817_20251120_082419.json,5,5,0,"2911.12.B | 2913.02.A(1) | 2903.21.A | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None} | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-698687,2025-698687_20251120_075626.json,2025-698687_20251120_075626.json,4,4,0,"2925.11.A | 2925.11.A | 2925.11.A | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-698335,2025-698335_20251120_064021.json,2025-698335_20251120_064021.json,7,7,0,2913.51.A | 2913.02.A(1) | 2909.06.A(1) | 2909.05.B(1)(B) | 2913.02.A(1)
2025-705472,2025-705472_20251121_104538.json,2025-705472_20251121_104538.json,3,3,0,"2925.11.A | {'type': '10% CASH', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None} | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-702893,2025-702893_20251121_014622.json,2025-702893_20251121_014622.json,4,4,0,"2903.18.(B)(2) | 2903.18.(B)(3) | 2919.25.A | {'type': 'CASH/SURETY/PROP.', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-703692,2025-703692_20251112_081556.json,2025-703692_20251112_081556.json,3,3,0,
2025-702231,2025-702231_20251120_235744.json,2025-702231_20251120_235744.json,5,5,0,"2923.13.A(2) | 2919.25.A | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None} | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None} | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-701669,2025-701669_20251120_213951.json,2025-701669_20251120_213951.json,3,3,0,"2925.11.A | 4511.19.A(1)(A) | {'type': '10% CASH', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-699961,2025-699961_20251120_124808.json,2025-699961_20251120_124808.json,4,4,0,"2925.03.A(2) | 2925.11.A | 2921.12.A(1) | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-706142,2025-706142_20251121_132232.json,2025-706142_20251121_132232.json,7,7,0,2903.18.(B)(2) | 2903.18.(B)(3) | 2919.25.A | 2909.06.A(1) | 2921.33.A
2025-704845,2025-704845_20251121_083154.json,2025-704845_20251121_083154.json,3,3,0,"2923.16.B | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None} | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-699022,2025-699022_20251120_091953.json,2025-699022_20251120_091953.json,5,5,0,"2903.18.(B)(3) | 2919.25.A | 2903.21.A | 2903.21.A | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-698692,2025-698692_20251120_075624.json,2025-698692_20251120_075624.json,9,9,0,2903.13.A | 2903.13.A | 2921.38.B | 2921.38.B | 2921.31.A
2025-704127,2025-704127_20251121_054423.json,2025-704127_20251121_054423.json,4,4,0,"2925.03.A(2) | 2925.11.A | 2923.24.A | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-703783,2025-703783_20251121_043440.json,2025-703783_20251121_043440.json,3,3,0,"2925.11.A | 2925.11.A | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-698623,2025-698623_20251120_074148.json,2025-698623_20251120_074148.json,4,4,0,"2911.02.A(3) | 2911.02.A(3) | 2913.02.A(1) | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-699470,2025-699470_20251120_105133.json,2025-699470_20251120_105133.json,4,4,0,"2925.11.A | 2923.24.A | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None} | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-702417,2025-702417_20251121_002043.json,2025-702417_20251121_002043.json,7,7,0,2911.01.A(1) | 2911.02.A(1) | 2911.02.A(2) | 2911.02.A(3) | 2913.02.A(1)
2025-702525,2025-702525_20251121_004243.json,2025-702525_20251121_004243.json,4,4,0,"2925.11.A | 2925.11.A | 2913.51.A | {'type': '10% CASH', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-698976,2025-698976_20251120_090918.json,2025-698976_20251120_090918.json,6,6,0,2907.03 | 2907.04.A | 2907.04.A | 2907.07.B(1) | 2907.31.A(3)
2025-702740,2025-702740_20251121_012506.json,2025-702740_20251121_012506.json,4,4,0,"2903.18.(B)(2) | 2903.18.(B)(3) | 2903.13.A | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-698982,2025-698982_20251120_091247.json,2025-698982_20251120_091247.json,14,14,0,2925.03.A(2) | 2925.11.A | 2925.03.A(2) | 2925.11.A | 2925.03.A(2)
2025-704935,2025-704935_20251121_085012.json,2025-704935_20251121_085012.json,5,5,0,"2911.31.A | 2911.13.A | 2909.05.B(1)(B) | 2913.02.A(1) | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-698647,2025-698647_20251120_074459.json,2025-698647_20251120_074459.json,4,4,0,"2911.02.A(3) | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None} | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None} | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-698806,2025-698806_20251120_081930.json,2025-698806_20251120_081930.json,2,2,0,"2913.03.A | {'type': '10% CASH', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-698436,2025-698436_20251120_070944.json,2025-698436_20251120_070944.json,8,8,0,2907.322.A(2) | 2907.322.A(2) | 2907.322.A(1) | 2907.322.A(1) | 2907.322.A(1)
2025-703441,2025-703441_20251121_032435.json,2025-703441_20251121_032435.json,6,6,0,"2907.03.A(1) | 2907.02.A(1)(C) | 2907.02.A(2) | 2905.01.A(4) | {'type': 'CASH/SURETY/PROP.', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-703020,2025-703020_20251121_021922.json,2025-703020_20251121_021922.json,6,6,0,"2903.12.A(1) | 2919.25.A | 2919.22.A | 2911.12.B | {'type': '10% CASH', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-700781,2025-700781_20251120_154402.json,2025-700781_20251120_154402.json,7,7,0,2903.18.(B)(2) | 2903.18.(B)(3) | 2919.25.A | 2919.22.A | 2919.22.A
2025-699395,2025-699395_20251120_103735.json,2025-699395_20251120_103735.json,8,8,0,2905.01.A(3) | 2905.02.A(2) | 2903.18.(B)(1) | 2903.18.(B)(2) | 2903.18.(B)(3)
2025-702298,2025-702298_20251121_000718.json,2025-702298_20251121_000718.json,8,8,0,2923.13.A(1) | 2923.12.A(2) | 2923.16.B | 2913.51.A | 2913.51.A
2025-703589,2025-703589_20251121_040042.json,2025-703589_20251121_040042.json,2,2,0,"2950.06.F | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-700761,2025-700761_20251120_154055.json,2025-700761_20251120_154055.json,6,6,0,"2903.18.(B)(2) | 2903.18.(B)(3) | 2903.18.(B)(3) | 2919.25.A | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-701150,2025-701150_20251120_170713.json,2025-701150_20251120_170713.json,5,5,0,"2911.02.A(2) | 2911.02.A(3) | 2903.13.A | 2913.02.A(1) | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-702568,2025-702568_20251121_004704.json,2025-702568_20251121_004704.json,2,2,0,"2925.11.A | {'type': '10% CASH', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-702647,2025-702647_20251121_010513.json,2025-702647_20251121_010513.json,4,4,0,"2903.18.(B)(2) | 2903.18.(B)(3) | 2919.25.A | {'type': '10% CASH', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-701095,2025-701095_20251120_164848.json,2025-701095_20251120_164848.json,3,3,0,"2923.12.A(2) | 2923.16.B | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-700577,2025-700577_20251120_145721.json,2025-700577_20251120_145721.json,2,2,0,"2903.11.A(2) | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-699227,2025-699227_20251120_100225.json,2025-699227_20251120_100225.json,9,9,0,2913.51.A | 2913.51.A | 2913.51.A | 2913.51.A | 2913.31.A(3)
2025-698796,2025-698796_20251120_081931.json,2025-698796_20251120_081931.json,3,3,0,"2925.11.A | 2925.11.A | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-702990,2025-702990_20251121_021120.json,2025-702990_20251121_021120.json,4,4,0,"2919.25.A | 2913.02.A(1) | 2913.03.B | {'type': '10% CASH', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-700750,2025-700750_20251120_154233.json,2025-700750_20251120_154233.json,2,2,0,"2913.51.A | {'type': '10% CASH', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-700695,2025-700695_20251120_153057.json,2025-700695_20251120_153057.json,4,4,0,"2921.331.B | 2909.06.A(1) | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None} | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-700511,2025-700511_20251120_143919.json,2025-700511_20251120_143919.json,2,2,0,"2925.11.A | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-700207,2025-700207_20251120_133654.json,2025-700207_20251120_133654.json,4,4,0,"2913.02.A(1) | 2913.21.B(2) | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None} | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-701980,2025-701980_20251120_230338.json,2025-701980_20251120_230338.json,2,2,0,"2903.11.A(2) | {'type': 'CASH/SURETY/PROP.', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-698471,2025-698471_20251120_071309.json,2025-698471_20251120_071309.json,4,4,0,"2925.11.A | 2925.11.A | 2925.11.A | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-698310,2025-698310_20251120_062959.json,2025-698310_20251120_062959.json,3,3,0,"2903.11.A(1) | 2919.25.A | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-700823,2025-700823_20251120_155207.json,2025-700823_20251120_155207.json,9,9,0,2903.08.A(1)(A) | 2903.08.A(1)(A) | 2903.08.A(2)(B) | 2903.08.A(2)(B) | 4511.19.A(1)(A)
2025-698516,2025-698516_20251120_072328.json,2025-698516_20251120_072328.json,6,6,0,"2925.11.A | 4511.19.A(1)(A) | 4511.19.A(1)(J)(III) | 4511.19.A(1)(J)(VII) | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-698699,2025-698699_20251120_075845.json,2025-698699_20251120_075845.json,7,7,0,"2921.331.B | 2913.02.A(1) | 2913.02.A(1) | 2913.02.A(1) | {'type': 'CASH/SURETY/PROP.', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-698326,2025-698326_20251120_064021.json,2025-698326_20251120_064021.json,3,3,0,"2919.27.A(1) | 2919.27.A(1) | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-699657,2025-699657_20251120_112910.json,2025-699657_20251120_112910.json,4,4,0,"2903.18.(B)(3) | 2919.25.A | 2919.22.A | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-699599,2025-699599_20251120_111818.json,2025-699599_20251120_111818.json,3,3,0,"2907.05.A(1) | 2907.05.A(4) | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-699854,2025-699854_20251120_122254.json,2025-699854_20251120_122254.json,3,3,0,"2913.02.A | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None} | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-705178,2025-705178_20251121_094219.json,2025-705178_20251121_094219.json,9,9,0,2921.331.B | 2921.331.B | 2925.11.A | 2925.11.A | 2925.11.A
2025-701726,2025-701726_20251120_214801.json,2025-701726_20251120_214801.json,20,20,0,2925.03.A(2) | 2925.11.A | 2925.03.A(2) | 2925.11.A | 2925.03.A(2)
2025-700398,2025-700398_20251120_141549.json,2025-700398_20251120_141549.json,4,4,0,"2903.11.A(1) | 2903.11.A(2) | {'type': 'CASH/SURETY/PROP.', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None} | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-698712,2025-698712_20251120_080107.json,2025-698712_20251120_080107.json,5,5,0,"2921.12.A(1) | 2921.31.A | 2923.13.A(2) | 2921.331.B | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-698357,2025-698357_20251120_064642.json,2025-698357_20251120_064642.json,17,17,0,2917.02.A(1) | 2917.03.A(1) | 2921.331.B | 2917.02.A(1) | 2921.331.B
2025-701255,2025-701255_20251120_200440.json,2025-701255_20251120_200440.json,3,3,0,"4511.19.A(1)(A) | 4511.19.A(1)(H) | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-698771,2025-698771_20251120_081228.json,2025-698771_20251120_081228.json,5,5,0,"2911.12.B | 2919.25.A | 2903.18.(B)(2) | 2903.18.(B)(3) | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-700667,2025-700667_20251120_152639.json,2025-700667_20251120_152639.json,5,5,0,"2909.06.A(1) | 2921.38.B | {'type': 'CASH/SURETY/PROP.', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None} | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None} | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-699046,2025-699046_20251120_093101.json,2025-699046_20251120_093101.json,4,4,0,"2903.18.(B)(2) | 2903.18.(B)(3) | 2903.13.A | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-705392,2025-705392_20251121_103355.json,2025-705392_20251121_103355.json,5,5,0,"2925.24.B | 2925.24.B | 2913.02.A(1) | 2913.02.A(1) | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-704459,2025-704459_20251121_065859.json,2025-704459_20251121_065859.json,6,6,0,"2903.18.(B)(2) | 2903.18.(B)(3) | 2919.25.A | 2903.21.A | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-702435,2025-702435_20251121_002022.json,2025-702435_20251121_002022.json,11,11,0,2911.11.A(1) | 2911.12.A(1) | 2903.11.A(1) | 2903.18.(B)(2) | 2903.18.(B)(3)
2025-700509,2025-700509_20251120_143856.json,2025-700509_20251120_143856.json,3,3,0,"4511.19.A(1)(A) | 4511.19.A(2)(A) | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-699880,2025-699880_20251120_123128.json,2025-699880_20251120_123128.json,5,5,0,"2903.18.(B)(2) | 2903.18.(B)(3) | 2903.18.(B)(3) | 2919.25.A | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-700636,2025-700636_20251120_151154.json,2025-700636_20251120_151154.json,5,5,0,"2913.11.B | 2913.49.B(2) | 2913.02.A(3) | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None} | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-699240,2025-699240_20251120_100608.json,2025-699240_20251120_100608.json,4,4,0,"2903.11.A(1) | 2905.02.A(2) | 2903.21.A | {'type': 'CASH/SURETY/PROP.', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-699375,2025-699375_20251120_103157.json,2025-699375_20251120_103157.json,2,2,0,"2925.11.A | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-679827,2023-679827_20251110_202032.json,2023-679827_20251110_202032.json,3,3,0,
2023-686461,2023-686461_20251118_215902.json,2023-686461_20251118_215902.json,4,4,0,"2921.12.A(1) | 2913.51.A | 2925.11.A | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-683299,2023-683299_20251111_084356.json,2023-683299_20251111_084356.json,3,3,0,
2023-687869,2023-687869_20251119_022930.json,2023-687869_20251119_022930.json,5,5,0,"2919.27.A(1) | 2919.25.A | 2919.25.A | 2919.25.A | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-682801,2023-682801_20251111_075538.json,2023-682801_20251111_075538.json,3,3,0,
2023-685438,2023-685438_20251111_115004.json,2023-685438_20251111_115004.json,3,3,0,
2023-683784,2023-683784_20251111_092325.json,2023-683784_20251111_092325.json,3,3,0,
